Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-11-05 18:00:00,"A.S. A CORUÑA E CEE","43.379","29","181","42.554","8","2","652.991","180.778","661","245.050"
2021-11-05 18:00:00,"A.S. FERROL","11.704","7","59","11.409","3","0","188.208","71.624","230","28.404"
2021-11-05 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.039","2","53","19.726","1","1","332.203","159.391","254","75.094"
2021-11-05 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.959","18","171","21.344","9","1","346.820","156.028","445","135.894"
2021-11-05 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.536","6","61","21.271","0","0","308.807","110.538","205","151.885"
2021-11-05 18:00:00,"A.S. SANTIAGO E BARBANZA","27.130","13","74","26.688","4","1","450.257","165.552","380","169.814"
2021-11-05 18:00:00,"A.S. VIGO","37.821","10","93","37.265","2","2","629.435","312.780","478","116.944"
2021-11-05 18:00:00,"GALICIA","183.568","85","692","180.257","27","7","2.908.721","1.156.691","2.653","923.085"
2021-11-06 18:00:00,"A.S. A CORUÑA E CEE","43.403","24","196","42.563","11","1","653.563","180.779","661","245.274"
2021-11-06 18:00:00,"A.S. FERROL","11.712","8","66","11.410","4","2","188.471","71.624","230","28.465"
2021-11-06 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.043","4","53","19.730","2","1","332.369","159.404","254","75.242"
2021-11-06 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.977","18","183","21.350","8","1","347.483","156.028","445","136.180"
2021-11-06 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.545","9","63","21.278","0","0","309.010","110.538","205","152.183"
2021-11-06 18:00:00,"A.S. SANTIAGO E BARBANZA","27.135","5","67","26.700","4","1","450.687","165.552","380","170.115"
2021-11-06 18:00:00,"A.S. VIGO","37.826","5","91","37.272","2","2","629.841","312.807","478","117.080"
2021-11-06 18:00:00,"GALICIA","183.641","73","719","180.303","31","8","2.911.424","1.156.732","2.653","924.539"
2021-11-07 18:00:00,"A.S. A CORUÑA E CEE","43.415","12","195","42.576","11","2","654.100","180.779","661","245.460"
2021-11-07 18:00:00,"A.S. FERROL","11.723","11","74","11.413","4","2","188.744","71.624","230","28.538"
2021-11-07 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.047","4","56","19.731","2","1","332.588","159.404","254","75.365"
2021-11-07 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.980","3","184","21.352","7","1","347.931","156.028","445","136.380"
2021-11-07 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.552","7","69","21.279","0","0","309.203","110.538","205","152.415"
2021-11-07 18:00:00,"A.S. SANTIAGO E BARBANZA","27.141","6","66","26.707","4","1","450.997","165.552","380","170.365"
2021-11-07 18:00:00,"A.S. VIGO","37.837","11","101","37.273","2","2","630.068","312.807","478","117.199"
2021-11-07 18:00:00,"GALICIA","183.695","54","745","180.331","30","9","2.913.631","1.156.732","2.653","925.722"
2021-11-08 18:00:00,"A.S. A CORUÑA E CEE","43.429","13","200","42.584","9","2","654.539","180.788","662","245.818"
2021-11-08 18:00:00,"A.S. FERROL","11.729","7","80","11.413","3","2","188.990","71.626","230","28.641"
2021-11-08 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.056","11","65","19.731","1","1","332.856","159.406","254","75.671"
2021-11-08 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.996","16","195","21.356","8","2","348.334","156.030","446","136.800"
2021-11-08 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.555","5","70","21.281","1","0","309.339","110.539","205","152.859"
2021-11-08 18:00:00,"A.S. SANTIAGO E BARBANZA","27.149","7","72","26.709","5","1","451.172","165.559","380","170.791"
2021-11-08 18:00:00,"A.S. VIGO","37.855","17","116","37.276","2","2","630.431","312.808","478","117.569"
2021-11-08 18:00:00,"GALICIA","183.769","76","798","180.350","29","10","2.915.661","1.156.756","2.655","928.149"
2021-11-09 18:00:00,"A.S. A CORUÑA E CEE","43.458","31","224","42.589","10","3","655.361","180.794","662","246.265"
2021-11-09 18:00:00,"A.S. FERROL","11.732","3","77","11.419","3","3","189.207","71.630","230","28.742"
2021-11-09 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.063","7","68","19.735","2","1","333.274","159.408","254","75.918"
2021-11-09 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","22.016","20","202","21.369","9","2","348.759","156.031","446","137.194"
2021-11-09 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.569","13","79","21.286","0","0","309.717","110.540","205","153.216"
2021-11-09 18:00:00,"A.S. SANTIAGO E BARBANZA","27.160","10","75","26.717","4","1","451.750","165.562","380","171.257"
2021-11-09 18:00:00,"A.S. VIGO","37.871","17","119","37.289","2","2","630.960","312.808","478","117.995"
2021-11-09 18:00:00,"GALICIA","183.869","101","844","180.404","30","12","2.919.028","1.156.773","2.655","930.587"
2021-11-10 18:00:00,"A.S. A CORUÑA E CEE","43.484","26","248","42.591","10","3","656.123","182.585","662","246.668"
2021-11-10 18:00:00,"A.S. FERROL","11.738","5","78","11.424","4","3","189.382","71.632","230","28.860"
2021-11-10 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.072","11","72","19.740","2","1","333.687","159.412","254","76.214"
2021-11-10 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","22.059","41","229","21.385","13","2","349.460","156.040","446","137.672"
2021-11-10 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.572","6","76","21.292","0","0","309.901","110.670","205","153.500"
2021-11-10 18:00:00,"A.S. SANTIAGO E BARBANZA","27.166","5","78","26.720","3","1","452.103","165.577","380","171.723"
2021-11-10 18:00:00,"A.S. VIGO","37.882","12","126","37.293","3","1","631.254","312.840","478","118.365"
2021-11-10 18:00:00,"GALICIA","183.973","106","907","180.445","35","11","2.921.910","1.158.756","2.655","933.002"
2021-11-11 18:00:00,"A.S. A CORUÑA E CEE","43.503","20","258","42.600","11","3","656.687","182.611","662","247.008"
2021-11-11 18:00:00,"A.S. FERROL","11.743","5","82","11.425","4","3","189.606","72.496","230","28.988"
2021-11-11 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.087","14","85","19.742","2","1","334.102","159.417","254","76.587"
2021-11-11 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","22.097","38","259","21.393","14","2","350.019","156.040","446","138.040"
2021-11-11 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.576","7","78","21.294","0","0","310.047","110.922","205","153.871"
2021-11-11 18:00:00,"A.S. SANTIAGO E BARBANZA","27.181","13","85","26.728","3","1","452.363","166.870","380","172.111"
2021-11-11 18:00:00,"A.S. VIGO","37.909","26","146","37.300","3","1","631.682","312.887","478","118.766"
2021-11-11 18:00:00,"GALICIA","184.096","123","993","180.482","37","11","2.924.506","1.161.243","2.655","935.371"
2021-11-12 18:00:00,"A.S. A CORUÑA E CEE","43.525","23","277","42.603","12","3","657.277","182.641","662","247.359"
2021-11-12 18:00:00,"A.S. FERROL","11.750","7","87","11.427","4","3","189.736","72.530","230","29.089"
2021-11-12 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.105","19","101","19.744","2","1","334.481","159.421","254","76.905"
2021-11-12 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","22.133","37","271","21.417","13","3","350.689","156.047","446","138.438"
2021-11-12 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.590","13","87","21.299","0","0","310.415","111.172","205","154.169"
2021-11-12 18:00:00,"A.S. SANTIAGO E BARBANZA","27.194","12","94","26.732","1","1","452.538","166.944","380","172.480"
2021-11-12 18:00:00,"A.S. VIGO","37.933","22","160","37.310","5","1","631.965","312.941","478","119.232"
2021-11-12 18:00:00,"GALICIA","184.230","133","1.077","180.532","37","12","2.927.101","1.161.696","2.655","937.672"
2021-11-13 18:00:00,"A.S. A CORUÑA E CEE","43.556","32","298","42.613","12","2","657.847","182.641","662","247.623"
2021-11-13 18:00:00,"A.S. FERROL","11.761","11","95","11.430","5","3","189.895","72.530","230","29.157"
2021-11-13 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.126","21","119","19.747","2","1","334.773","159.424","254","77.049"
2021-11-13 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","22.156","23","287","21.424","11","3","351.033","156.047","446","138.774"
2021-11-13 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.601","12","95","21.302","1","0","310.607","111.172","205","154.417"
2021-11-13 18:00:00,"A.S. SANTIAGO E BARBANZA","27.204","10","103","26.733","0","1","453.031","166.944","380","172.812"
2021-11-13 18:00:00,"A.S. VIGO","37.962","28","182","37.317","5","0","632.383","312.941","478","119.435"
2021-11-13 18:00:00,"GALICIA","184.366","137","1.179","180.566","36","10","2.929.569","1.161.699","2.655","939.267"
2021-11-14 18:00:00,"A.S. A CORUÑA E CEE","43.579","23","317","42.616","15","2","658.342","182.641","663","247.830"
2021-11-14 18:00:00,"A.S. FERROL","11.768","7","97","11.435","7","3","190.125","72.530","230","29.205"
2021-11-14 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.132","6","124","19.748","2","1","335.008","159.424","254","77.188"
2021-11-14 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","22.176","20","295","21.436","13","2","351.411","156.047","446","139.012"
2021-11-14 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.614","13","106","21.304","1","0","310.785","111.172","205","154.686"
2021-11-14 18:00:00,"A.S. SANTIAGO E BARBANZA","27.216","12","113","26.735","1","1","453.508","166.944","380","173.106"
2021-11-14 18:00:00,"A.S. VIGO","38.017","55","233","37.321","5","0","632.843","312.941","478","119.609"
2021-11-14 18:00:00,"GALICIA","184.502","136","1.285","180.595","44","9","2.932.022","1.161.699","2.656","940.636"
2021-11-15 18:00:00,"A.S. A CORUÑA E CEE","43.590","11","317","42.627","18","2","658.826","182.648","663","248.190"
2021-11-15 18:00:00,"A.S. FERROL","11.768","1","94","11.437","7","3","190.281","72.530","231","29.305"
2021-11-15 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.143","14","134","19.749","2","1","335.318","159.425","254","77.443"
2021-11-15 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","22.213","36","322","21.445","12","1","351.987","156.048","447","139.501"
2021-11-15 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.629","12","114","21.311","1","0","310.952","111.173","205","155.063"
2021-11-15 18:00:00,"A.S. SANTIAGO E BARBANZA","27.234","16","123","26.743","1","1","453.813","166.949","380","173.458"
2021-11-15 18:00:00,"A.S. VIGO","38.047","33","263","37.321","5","2","633.224","312.941","478","120.034"
2021-11-15 18:00:00,"GALICIA","184.624","123","1.367","180.633","46","10","2.934.401","1.161.714","2.658","942.994"
